Height(Inches);Weight(Pounds);Sex;Age
70,11356;135,6634;F;23
69,76284;132,2633;M;24
69,32483;117,5478;M;20
68,85358;112,7226;F;21
67,51316;123,8273;M;23
67,67759;132,8392;M;22
68,30186;140,4737;M;22
67,81994;126,1359;F;20
65,17462;110,8658;M;20
67,21931;131,6292;F;21
65,70946;127,0618;F;20
66,62218;135,2702;F;18
70,03963;148,768;F;24
69,57779;139,1555;F;32
69,06121;138,5468;F;24
67,49563;106,2282;F;25
64,4891;95,6685;M;24
67,33308;128,5636;M;21
65,73318;141,9346;F;23
66,24559;139,3832;F;33
69,54639;136,7369;M;23
70,91309;139,336;M;23
67,45435;123,3438;F;28
66,8128;131,442;F;20
66,07655;128,2468;M;20
65,48464;122,1126;F;23
67,9735;115,8705;F;24
68,17934;128,1162;M;23
68,75379;128,5221;M;24
70,42998;138,6082;M;20
67,84405;122,6771;M;21
69,84154;128,9522;F;24
68,19966;125,8263;F;21
68,52427;126,4684;F;24
64,93004;123,5438;F;26
66,92609;133,6922;F;26
69,75065;126,1361;F;24
69,8655;124,4893;F;23
66,24436;131,6072;M;23
66,32189;135,3703;F;20
72,84287;142,1741;M;20
67,39726;131,4489;M;21
65,01832;115,0837;F;23
70,59535;143,0093;M;21
70,17018;146,3284;F;23
67,4578;136,3524;M;23
67,26702;123,5548;F;22
69,817;132,1167;M;20
66,24797;130,474;F;18
69,63203;150,5264;M;26
67,56315;138,5557;F;24
69,21375;131,5255;M;18
70,23974;133,6155;M;22
68,74692;140,926;M;26
70,20609;126,7617;F;20
68,20052;131,4243;F;18
69,01907;143,3999;F;26
67,66947;128,9828;F;21
64,07139;138,8326;M;21
66,59571;125,3051;M;23
64,2154;109,5273;F;20
67,32259;111,9082;F;21
68,2653;124,3467;F;24
69,10479;142,1923;F;24
67,26557;109,9298;M;20
67,56282;117,22;F;21
67,70635;119,8849;F;24
68,91809;119,6725;F;20
66,75571;111,1221;M;20
63,60255;113,6185;F;24
67,9549;132,0406;F;22
70,12267;136,86;F;22
68,52279;122,0874;M;21
68,27301;126,9347;F;21
68,0335;132,211;M;30
63,71782;112,9014;F;27
63,27713;123,3834;F;20
67,44392;144,5663;F;24
70,93268;124,134;F;21
64,95846;124,1922;F;18
67,82998;134,4499;M;22
65,67986;117,3818;F;24
67,85729;106,2393;F;31
68,64131;126,2599;M;23
67,15147;144,6755;M;21
68,15486;128,6466;F;18
66,76022;120,5667;F;24
66,15116;124,4818;F;20
70,03411;135,579;F;24
63,62972;123,3694;F;24
67,99637;127,8984;M;23
63,86584;101,1195;F;24
69,94454;133,8068;M;20
68,33791;134,2027;F;18
67,69831;127,598;F;24
67,13141;115,7628;F;21
68,76137;114,535;F;20
65,59809;123,1285;F;21
66,31687;100,5823;F;24
69,44079;141,2083;F;26
69,37313;132,8006;F;22
68,42964;128,6768;F;20
64,69932;125,6053;M;24
69,72645;98,13857;F;24
68,41304;133,712;F;20
65,35887;116,9776;F;25
67,12896;130,9687;M;30
66,92088;127,3274;M;26
69,29888;138,2458;F;22
69,09147;131,6457;M;23
67,94608;128,8156;F;27
69,76571;147,9617;M;22
68,06441;124,6722;F;23
67,49538;148,7456;F;20
67,11697;113,3744;M;22
65,08173;111,555;M;20
67,85374;131,636;M;20
66,25532;112,1725;F;26
70,04843;139,3738;M;20
71,20862;134,4401;M;23
69,74874;137,7951;M;22
71,44554;136,6001;M;29
69,94668;141,4994;M;25
66,87131;119,1642;F;21
69,21473;128,4229;M;27
66,74018;127,9894;M;25
69,6161;138,6399;F;21
70,88611;107,6722;F;20
65,62141;132,3347;M;21
65,47498;108,9138;F;20
66,58238;121,9442;M;26
67,40184;120,102;F;23
66,54299;100,2631;M;23
68,20307;132,0264;F;22
68,3355;129,1787;M;21
66,84503;110,5189;M;26
67,14814;105,918;M;18
68,95693;130,3178;F;22
67,45968;135,2663;M;21
69,73828;139,1718;F;33
69,82326;128,9242;M;23
69,66234;118,628;F;18
74,01942;124,2312;M;25
64,87799;127,1184;M;20
68,45052;125,3085;M;22
69,20931;138,436;F;23
68,7274;128,841;M;21
67,51895;110,6973;F;21
69,2305;146,7603;F;25
69,58018;122,7056;M;21
67,13026;123,9607;M;24
68,74446;138,4759;M;21
65,03535;103,0616;M;21
67,11675;135,7574;M;22
67,28088;105,8265;F;25
65,52005;114,0189;M;22
68,46225;126,0038;F;25
68,29754;125,6328;M;22
67,42591;118,7455;F;22
67,66937;142,4494;M;21
71,81863;146,9166;F;23
68,71802;128,9584;M;21
66,58401;122,4293;F;22
69,3764;120,9916;M;20
68,44002;135,6954;F;27
64,71921;122,5415;F;22
68,52755;125,3404;F;33
69,35345;134,088;F;22
69,20229;117,4489;F;20
67,00578;120,8698;F;21
66,89812;112,9835;F;25
68,35288;135,8208;F;21
67,33573;118,4924;F;24
69,82623;138,6881;F;27
67,099;128,0533;M;26
68,54065;129,6286;F;22
71,22829;128,8353;F;21
68,5347;130,156;M;22
69,8437;134,747;F;21
69,37798;153,3498;M;24
70,73471;138,6245;F;27
68,82335;133,9317;F;21
70,17434;126,2272;M;20
67,29725;143,426;F;20
70,27076;133,5081;F;18
67,913;133,8764;M;23
69,54137;134,96;F;34
68,06886;124,1629;F;21
70,52222;123,9367;F;22
70,17403;135,6413;M;22
68,48377;132,7352;M;21
66,5262;100,3805;F;20
70,2248;141,5952;M;21
64,80255;110,9322;F;22
65,99408;114,0842;M;25
70,21852;135,3689;M;22
64,63526;127,2722;F;22
69,50261;143,5405;F;24
67,94257;137,276;F;21
68,60763;128,7483;M;27
69,74468;130,9538;M;21
70,29051;135,602;F;25
70,17636;150,8629;F;20
68,32799;127,8796;M;21
67,90664;123,3323;F;22
66,83077;123,6567;F;25
70,27036;133,2441;F;20
67,19055;127,5741;M;24
67,9287;111,3912;M;20
69,57531;130,2659;F;21
64,91246;141,2716;M;25
67,24179;107,9326;F;22
66,73326;128,6043;M;18
66,10658;124,0844;M;22
66,89731;124,2085;F;18
69,97557;116,4106;F;23
70,44049;139,3889;F;23
70,11371;150,7673;F;32
65,99872;134,8482;F;23
69,95658;144,1677;F;29
69,63275;130,0907;M;21
65,33549;121,2849;M;22
64,6652;121,7053;F;21
67,6065;133,8331;F;23
65,23757;127,3737;M;33
68,93639;127,6957;F;25
66,24616;130,9438;F;28
67,52515;118,5495;M;28
68,98651;114,9093;F;20
68,84443;115,5114;M;27
66,88991;109,6227;M;22
67,11375;128,4311;F;20
71,00279;133,4631;F;22
69,99538;132,4863;M;27
67,6521;132,338;M;20
66,61694;121,7505;M;22
66,12389;115,82;M;23
68,05366;142,0749;M;21
67,73026;142,6115;M;21
66,93791;120,2927;M;20
70,17167;130,967;F;25
66,34749;138,2904;M;20
67,05596;121,2986;F;25
71,31904;138,9588;M;21
67,6327;121,2978;M;22
72,3593;119,509;F;21
67,54356;142,1348;M;18
70,48939;129,9018;F;28
68,43258;128,8285;M;24
64,68129;108,7665;M;21
68,47919;134,2212;M;21
66,57968;124,5066;F;23
67,2967;129,1762;M;21
67,20175;121,1701;M;22
67,02215;131,1607;M;30
66,46511;119,6751;F;26
71,67442;139,3237;F;23
68,5519;143,9093;M;29
68,65639;120,3063;F;25
66,83653;103,4506;F;22
70,04256;132,8487;F;21
65,59915;134,7797;M;20
67,10442;135,3821;M;23
67,77316;111,1036;M;22
68,32667;115,483;F;22
68,48645;123,7207;F;33
67,03686;116,3024;F;25
66,9232;147,3265;M;21
67,87561;116,4401;M;28
67,28113;130,6107;F;25
66,50314;130,9561;F;31
68,32476;133,2194;M;23
70,36394;144,2233;F;21
65,14779;131,3557;M;20
68,01902;133,8224;F;24
68,59083;122,4374;M;26
69,04421;130,8801;M;20
66,88065;124,1543;F;20
67,38799;139,7979;F;20
68,35328;123,317;F;23
68,15364;119,5603;F;18
69,75849;142,1927;M;21
65,42662;119,948;M;26
67,87629;125,7474;M;18
69,75726;129,0609;M;26
65,78923;116,9633;F;25
67,91269;120,1518;F;22
71,07096;143,0026;F;18
66,99756;122,3414;F;30
67,22561;120,1531;F;26
70,72869;157,3854;F;20
64,74015;108,5634;F;24
69,5375;135,2244;F;20
69,09657;120,9011;F;30
67,70209;132,6755;M;22
68,81677;124,6396;F;22
68,74628;125,283;M;26
66,57536;121,695;F;22
67,1991;127,4141;F;20
67,24854;123,2395;M;20
67,80506;124,4279;F;23
71,97488;138,2571;F;23
69,89842;143,7624;M;23
64,42791;112,2905;F;28
67,95844;137,1145;M;27
65,51837;133,997;F;26
65,50773;98,01516;M;20
64,52474;113,2789;F;21
69,0834;130,9646;M;23
72,04364;141,8397;F;23
65,09556;108,8232;F;18
66,52195;126,2461;F;24
65,7149;125,2941;F;20
67,7545;133,7375;M;20
65,18518;110,504;F;21
67,74465;132,5059;M;23
69,32145;124,9234;F;22
70,2348;134,8146;M;21
67,37761;118,2797;M;29
69,67373;119,3944;F;30
65,88791;107,4635;F;24
67,85004;133,4487;M;21
66,95893;120,3034;M;21
68,83336;124,4998;M;35
68,49758;132,5462;M;26
68,7395;122,3993;F;20
65,22748;127,1413;F;26
71,98146;144,7643;M;23
68,68094;134,0401;M;21
67,12628;118,6035;F;23
67,01346;105,0695;M;25
66,4542;133,0311;F;21
67,28432;134,1482;F;24
70,71591;120,961;F;21
67,63227;114,1463;F;26
61,827;100,9391;M;22
66,81603;123,1338;M;22
66,55006;115,1238;M;24
69,87374;132,9684;M;23
68,88997;133,4733;M;23
63,86542;88,16618;F;23
67,473;134,805;F;22
69,36134;136,2666;F;21
67,66722;124,3972;F;24
64,09691;112,0101;F;20
70,1153;140,897;M;26
68,21237;120,1281;M;20
68,31802;140,4507;M;20
66,31876;138,4193;M;20
65,14711;117,866;F;21
68,93837;152,8404;F;25
68,30602;128,9768;M;23
67,90522;127,8382;F;24
68,72415;131,8936;M;31
66,15404;122,0434;F;21
69,20458;145,5385;M;21
68,96299;119,937;F;18
67,96634;121,1045;F;22
68,39281;123,3811;M;21
67,87168;112,354;F;21
66,60248;105,694;F;29
66,40671;136,6209;M;21
71,24337;119,4742;F;21
69,85952;130,22;F;24
66,3421;120,0586;M;23
68,03653;117,8885;M;20
68,44799;125,149;F;27
66,18949;100,7205;F;23
65,35281;125,1497;M;24
68,07168;112,3675;M;21
69,37941;117,3375;M;23
65,60905;127,3115;F;20
65,33719;113,8739;M;24
67,08696;113,6991;F;23
68,91007;124,7451;M;21
67,21084;130,7168;M;18
70,46212;127,2606;F;25
68,49577;122,6996;F;36
69,3828;124,0819;F;23
66,9424;99,05577;M;26
65,05132;108,3157;F;22
64,57878;107,7267;F;23
70,02453;106,5897;M;22
68,64292;135,4839;F;21
69,3952;123,3528;M;28
64,498;103,1257;F;23
68,75748;129,8778;M;30
70,5535;126,2709;M;25
67,55247;107,1793;M;22
72,1117;137,8252;F;24
68,24515;126,9731;F;24
68,39009;150,2682;F;25
66,47685;125,4514;F;24
71,38525;134,2473;F;24
66,35336;129,886;F;21
66,6283;131,9099;F;21
68,15306;131,1771;M;32
69,33029;133,502;F;24
68,60209;126,7976;F;28
69,86885;139,479;M;28
67,12737;119,6263;F;22
69,69019;122,2988;M;20
67,82449;130,1764;M;26
66,96219;122,223;M;18
69,13713;137,5221;M;23
66,27125;125,5452;F;20
71,64224;131,3708;F;21
66,31753;135,1288;M;25
71,56528;154,7509;M;23
68,35767;129,9305;M;24
64,12801;110,2428;M;21
70,91483;147,3623;M;25
70,31161;134,3731;F;22
67,4626;130,7984;F;22
70,69375;153,4537;F;20
69,64298;121,5795;F;23
66,12271;121,6818;F;24
68,91139;134,8144;F;21
65,59233;139,8298;F;20
68,39697;131,1997;M;20
71,08749;127,9353;F;24
66,69531;136,8321;F;18
65,6135;118,7268;F;20
67,24761;114,7405;M;22
63,98366;122,5457;F;22
67,44473;143,2907;M;28
69,45442;142,9678;F;29
66,65284;140,9184;M;24
66,90633;112,5183;F;27
67,36174;132,7616;M;22
68,85531;113,9658;F;22
67,14749;110,8704;M;21
68,43251;127,4271;F;21
66,76784;114,9009;M;22
65,88806;106,0497;F;25
70,28666;139,7015;F;28
65,73875;132,1646;M;21
66,85533;130,9737;F;27
67,81668;119,0647;M;29
66,13711;118,1549;M;24
67,44496;134,7946;M;23
70,31339;135,4947;F;24
69,67229;138,3051;M;22
68,20788;130,6784;F;18
69,07866;135,7628;M;21
69,2147;145,863;M;22
69,03707;134,3548;M;22
67,4867;130,712;M;22
68,65038;130,0623;F;18
68,47651;117,658;F;22
66,81897;125,9835;M;22
68,62807;128,3296;F;23
66,49421;100,1453;F;25
69,32902;117,3836;F;25
66,80477;109,5414;F;23
67,45323;117,2084;F;31
66,82436;118,9075;F;24
68,44044;132,5773;F;29
68,17205;135,7029;F;22
65,54081;120,4393;F;28
69,87822;134,6517;F;30
70,74234;154,9873;F;23
69,72666;142,6482;F;20
69,32118;130,9678;M;20
67,35447;106,6254;M;22
71,54135;121,2208;F;20
65,76665;122,1748;F;32
70,40562;142,0761;F;21
66,07982;104,0078;F;23
66,23757;122,995;F;24
71,08337;141,4795;M;32
70,71918;137,857;M;23
66,42899;126,2921;M;20
69,82743;119,7982;F;30
67,2883;132,4893;F;23
67,54366;134,223;F;27
68,67346;124,9942;F;22
69,49291;136,7762;M;30
65,18689;131,8571;M;18
68,63243;140,3363;M;20
65,87434;123,9921;M;23
69,72791;134,6838;M;21
68,86516;146,82;F;33
70,78499;125,1415;M;25
71,49315;139,9804;F;20
68,72414;133,7544;M;22
68,80062;115,5805;F;20
70,09019;125,3692;M;24
70,95429;142,1598;M;20
68,65434;127,7207;M;20
65,07993;103,2811;M;26
67,8804;122,2327;M;22
68,69267;128,8388;M;21
66,39305;109,666;F;27
68,97105;121,7352;M;22
67,51326;122,2808;F;20
67,77261;124,7638;F;20
70,49746;131,8233;F;23
67,34338;131,4508;F;26
67,12994;128,448;M;33
67,28063;101,792;F;20
67,83278;121,5138;M;26
66,94744;111,0788;F;22
68,83627;125,1171;F;21
67,17864;126,6733;M;29
67,94058;129,4379;M;26
70,92914;135,2796;M;22
67,86923;111,0826;F;33
68,22707;137,6088;M;22
66,86146;119,7778;M;23
67,65723;119,8673;F;21
68,07379;98,47485;F;20
73,59392;145,5716;F;22
65,40895;128,1772;F;23
67,07607;142,2548;F;18
66,89452;117,4998;F;24
66,42382;139,1155;M;25
71,97374;130,8526;M;25
67,96789;119,0567;F;20
67,25519;116,9952;F;23
65,5737;103,2335;M;21
69,84429;127,3391;F;28
69,55115;125,4512;M;23
66,43305;126,9671;M;21
68,85178;117,5224;F;31
66,7244;124,9279;M;24
68,64607;126,7906;F;21
63,70431;112,5109;F;20
68,19205;114,4343;F;21
67,64495;120,6396;M;20
67,69633;129,9412;F;23
65,56974;97,43419;M;28
70,21936;137,3578;F;25
67,42904;125,3863;F;26
69,43355;148,2019;M;22
67,29278;129,8179;F;26
69,10066;151,9111;F;18
66,92661;127,0226;M;32
66,82918;117,5375;M;21
70,36044;119,1202;M;25
64,68454;107,658;M;20
68,78039;117,1408;M;23
66,3356;132,6665;F;21
71,05723;148,1894;F;25
65,98309;107,8979;M;18
66,96438;142,4074;M;20
62,66094;102,5225;F;22
66,7604;135,5098;M;20
69,31698;133,9394;M;22
66,1443;137,1406;M;24
65,13872;141,9462;F;23
68,44832;152,6479;M;27
69,10624;132,7292;F;32
68,52832;132,1379;M;20
68,08132;123,9994;F;22
68,86629;136,1652;F;22
66,3787;127,2431;F;23
67,76213;150,8899;M;21
65,99674;147,9077;F;23
65,81136;126,1608;F;23
67,40505;131,4322;F;22
66,83229;123,1594;M;24
68,63507;124,9311;F;18
62,97683;96,29756;M;21
71,24168;132,8696;M;25
67,47631;130,3214;M;20
68,62495;130,4401;F;22
68,42664;122,2238;M;24
65,46691;120,4029;F;23
68,25073;125,9581;M;30
67,4445;119,4108;F;18
67,1342;126,346;F;20
68,13306;134,1461;F;26
65,54906;141,2074;F;20
71,2458;147,3819;M;24
69,55894;150,7427;M;18
67,5101;121,0396;M;18
67,63941;122,4085;F;20
64,82273;112,1695;F;21
69,22052;132,0336;M;21
69,92432;144,2027;M;24
66,98924;150,2762;F;24
68,56214;132,0495;M;22
66,77559;127,3659;M;23
68,73691;129,7617;F;20
66,91012;122,4668;F;22
67,17807;126,9057;F;21
69,93152;142,0998;F;29
69,08901;139,7904;M;24
70,19955;130,4641;F;20
68,66485;120,245;M;25
67,02561;131,4908;M;20
64,99279;125,5052;F;23
69,62365;146,1419;M;25
68,24774;136,1765;M;20
66,21311;113,8111;F;20
65,83904;132,5109;F;20
63,6379;123,548;F;24
70,60624;131,5629;M;25
68,13407;146,0477;F;27
69,39546;136,2664;F;22
68,94134;118,7888;M;22
67,38692;130,1127;M;21
64,89061;111,4397;F;21
69,9709;145,0628;M;27
68,5498;143,3518;M;24
69,27563;137,7491;M;28
70,71056;161,4436;F;20
66,4149;112,9923;F;22
62,50167;91,57279;M;20
68,42081;128,0469;F;22
71,7836;127,215;F;18
66,29355;121,9691;M;24
66,41854;126,7928;F;22
67,77764;145,8554;F;24
67,57821;100,8997;M;20
67,89491;114,1335;F;22
68,64534;116,5296;M;30
69,35841;134,6133;F;28
68,6794;140,9111;M;20
69,63578;107,6423;M;21
69,1889;141,0582;M;21
68,96742;145,8354;M;18
68,61172;139,6006;M;18
67,52548;120,6988;M;20
66,15107;105,9052;F;21
68,68094;135,0912;M;21
66,80899;103,3739;M;35
68,9321;127,5417;F;22
67,76799;139,2827;M;21
66,53111;125,715;M;24
68,00506;134,7767;F;25
67,04487;116,2412;M;24
70,32864;115,7384;M;18
70,16821;137,7695;F;20
68,70678;132,4533;F;18
65,97472;118,204;F;18
69,80446;106,9538;M;24
66,69743;126,3104;M;33
67,64179;116,9737;F;21
66,80381;131,6848;M;22
72,77441;143,1369;F;23
69,28426;140,4357;M;25
66,80098;114,5898;F;21
69,41988;144,3342;F;20
66,9729;131,5274;F;24
68,03946;143,2374;M;22
69,00818;123,1109;M;23
69,2158;148,4322;F;20
69,63119;130,0823;F;22
70,09088;145,9827;F;23
66,70823;124,4015;F;23
66,09049;121,7826;M;20
67,75741;126,407;F;20
65,67362;133,5732;M;22
67,23266;132,217;F;23
69,99684;144,2222;F;22
67,57739;132,6973;F;25
65,54885;120,8402;F;23
69,4322;121,8002;M;26
66,99743;133,9659;M;25
67,06971;130,6626;M;21
64,51039;109,5663;F;23
71,90727;129,9342;F;23
66,98211;119,479;F;23
68,8868;136,5011;M;25
67,69444;130,4561;M;20
70,7424;140,6748;M;27
69,54554;145,2172;F;18
69,14821;135,2195;M;22
66,50703;108,6434;M;29
70,29309;127,0521;M;23
67,9355;133,4828;F;20
68,21364;133,9939;F;25
68,5144;128,0894;F;24
65,42839;111,4876;F;21
67,86424;128,8723;F;20
63,71868;96,00666;M;26
70,61081;123,8097;M;21
68,90318;123,7874;F;22
70,13475;128,6143;F;21
71,46053;152,5282;M;21
70,03539;120,0435;F;18
68,1379;137,3988;F;30
63,85703;125,0479;F;21
67,30965;124,9212;M;22
68,90615;139,2283;F;24
71,64804;125,3181;F;22
68,88111;134,4917;M;20
69,51423;134,5854;M;32
68,18086;121,5733;M;20
65,69997;110,1231;M;25
68,40463;126,7027;F;26
71,07505;140,2282;F;23
69,27603;126,8514;F;22
68,23265;121,7072;F;21
68,58259;117,5669;M;21
67,36844;127,4011;M;20
68,28441;122,825;F;27
69,07799;130,0466;F;27
67,21276;126,4072;M;27
64,98716;104,79;F;19
66,9179;127,2505;F;22
67,12818;130,2357;F;21
66,10688;107,0003;F;28
68,57638;125,1795;F;20
63,93057;112,976;M;21
69,76564;139,6668;F;23
68,41106;151,9062;M;21
66,36876;122,2946;M;20
70,47793;129,8903;M;20
65,4282;121,4682;F;32
66,03012;135,4752;F;22
68,0989;130,5315;M;18
68,65857;146,6697;F;22
72,01458;129,7612;F;24
68,50725;123,4456;F;23
69,22753;125,3293;F;22
70,19938;140,7101;M;20
67,04063;124,0582;M;32
66,98144;121,0401;F;23
68,71907;120,0657;M;32
69,72849;144,2993;F;22
69,09655;123,9771;F;20
69,7738;114,8563;M;20
67,75308;130,351;F;22
67,08285;122,5291;M;18
71,31542;136,2466;F;20
70,79423;139,6064;F;24
68,65088;120,791;M;22
70,36812;127,8744;F;21
68,9855;117,1791;F;20
67,35987;120,6422;F;22
70,4786;146,8413;F;22
69,13282;134,3117;F;20
69,53122;125,177;M;23
67,98617;118,3697;M;24
67,61576;135,516;F;20
69,78926;147,2761;F;29
66,81312;130,7799;F;21
68,68595;134,9254;M;18
68,05575;116,4879;M;24
67,0537;115,5655;M;25
63,55754;127,6591;F;21
68,02524;131,1121;F;18
71,55392;137,254;F;25
67,92525;109,364;M;23
68,30782;137,5401;F;25
69,51542;152,0741;M;26
67,29902;120,4122;M;21
68,95044;125,9445;M;18
66,93895;113,2025;M;20
68,33849;111,7251;M;31
66,99193;117,526;F;27
64,8404;122,1497;M;27
67,83682;109,6392;M;22
69,02802;119,1542;M;22
69,41642;112,3215;F;22
72,88867;144,9415;M;22
66,61994;120,0592;M;21
68,41957;132,3673;F;27
67,05694;129,4949;F;25
64,48443;128,3386;M;23
70,56403;128,5002;M;28
67,67847;127,6393;F;21
68,38258;132,7334;M;25
68,18807;128,7375;F;20
67,85684;142,625;F;21
71,13318;131,6605;M;20
65,43111;121,7387;M;24
69,13164;113,8551;F;18
68,69;137,9111;F;24
70,5797;131,3443;M;25
68,82262;116,2803;F;24
68,39201;111,0592;M;35
68,73134;136,7499;F;22
63,96774;105,3882;F;27
67,70227;137,468;F;22
65,38377;110,8341;M;25
66,86451;132,972;M;23
67,14211;119,5467;F;26
64,23474;137,3847;F;24
66,66678;106,7181;F;22
68,51504;119,8735;F;22
65,93028;115,4797;M;23
67,37382;118,0422;F;20
70,25357;125,9146;F;23
70,0309;136,5168;F;21
66,34973;123,1756;F;21
69,95254;126,0075;F;23
67,47996;129,589;F;33
68,7086;121,1474;F;18
67,00906;134,2455;F;20
67,72585;106,4953;F;22
71,29286;141,0486;M;22
68,51699;122,1062;M;21
66,62695;126,9819;F;24
67,94829;126,8774;M;25
66,89987;102,8782;F;21
67,42931;133,088;F;20
68,2914;129,8764;M;23
65,99699;100,402;F;21
70,19978;129,7827;M;18
67,57201;131,9072;M;25
63,39936;106,8881;M;18
69,54182;136,1776;M;28
66,19251;128,8525;F;23
65,75415;111,5965;M;18
67,57701;130,5393;F;21
65,91428;121,6722;M;21
67,43806;132,718;F;22
65,96746;127,1559;M;22
67,37888;114,5618;F;25
67,09216;107,9098;M;21
68,09938;128,7844;M;23
68,59888;116,9653;F;23
64,6891;100,6123;M;23
67,80635;119,7824;M;22
68,11201;145,058;M;22
69,98685;114,9373;F;26
66,68902;114,2804;F;29
69,52482;135,5855;F;22
65,66648;129,1953;F;22
69,21321;122,4687;F;22
70,13351;140,4419;F;22
62,90053;128,8516;M;18
69,52934;106,595;M;20
69,16515;156,2241;M;22
64,9069;109,8341;M;36
65,51072;115,8503;F;20
67,2087;132,4732;F;23
68,02634;130,6405;M;20
68,8114;134,7657;F;20
71,76238;141,3491;F;22
69,32284;126,9131;F;21
68,35675;129,7181;F;22
67,63756;142,1868;M;26
66,06231;129,2107;F;20
70,56364;133,1328;M;22
67,95176;129,1952;M;24
68,27422;122,074;M;23
68,18009;132,0099;M;21
71,27518;138,9276;M;22
65,61842;106,7735;F;21
69,22954;123,4618;F;21
66,69893;121,0699;M;22
66,66889;111,8507;F;22
70,84943;138,1842;M;23
70,96035;142,1775;F;21
68,33222;115,3974;F;23
70,48522;145,0675;F;20
66,60999;111,5677;F;21
69,34036;139,2212;M;20
69,4538;118,4412;M;23
68,68119;115,3372;M;24
66,77448;116,9586;F;20
67,07195;117,4971;F;20
68,99913;125,8425;M;20
66,34261;137,5813;F;20
70,08887;133,1303;M;24
69,33453;122,7998;F;20
65,27707;113,6954;M;21
70,02681;143,2139;F;30
68,94689;132,8988;M;20
66,65913;122,1781;F;22
66,79488;109,0563;F;20
67,90679;111,664;M;20
67,10869;122,2714;F;22
70,27947;136,6405;F;20
64,55087;124,048;F;29
71,15681;141,6004;F;26
68,5655;123,6268;F;28
65,48782;127,7492;M;21
67,74423;125,1475;M;24
66,83599;136,7083;F;18
67,95903;115,2646;F;27
66,72479;110,7445;F;23
70,98626;143,4517;M;20
66,92733;126,7084;F;23
67,5508;129,1005;F;20
65,12646;113,8691;M;20
69,52241;112,2243;F;23
67,01183;119,4125;M;24
68,04173;118,3399;F;21
68,01268;132,8762;M;23
62,53035;118,2221;M;20
70,50733;125,0036;M;23
62,05222;120,4365;M;18
