Indice,Altura,Peso,Sexo,Idade,IMC
19499,1.66,62.6,F,18,22.6
19500,1.79,72.2,F,18,22.6
19501,1.72,71.8,M,24,24.4
19502,1.72,72.8,M,33,24.5
19503,1.78,75.9,F,21,24
19504,1.75,68.3,M,22,22.3
19505,1.76,70.2,F,23,22.6
19506,1.73,65.4,M,25,21.9
19507,1.68,66.3,F,21,23.6
19508,1.73,68.6,F,20,23
19509,1.74,66.3,F,24,21.9
19510,1.71,77.7,M,22,26.5
19511,1.71,73.2,M,23,25
19512,1.8,68.3,F,20,21.1
19513,1.69,70.5,F,22,24.8
19514,1.77,69,F,23,22
19515,1.74,68.9,F,23,22.8
19516,1.77,70.4,M,20,22.4
19517,1.75,62.7,F,20,20.5
19518,1.86,77.2,M,22,22.4
19519,1.74,64.1,F,23,21.2
19520,1.81,73.2,F,22,22.5
19521,1.74,67.4,F,25,22.1
19522,1.74,77.5,F,23,25.6
19523,1.77,75.4,M,26,24.2
19524,1.77,78.8,M,25,25.1
19525,1.72,61.8,M,21,20.9
19526,1.74,69.9,F,23,23.1
19527,1.74,73.1,F,23,24.2
19528,1.77,77.8,F,23,24.7
19529,1.69,65.6,M,25,22.9
19530,1.73,76.6,M,20,25.5
19531,1.69,68.5,M,27,24.1
19532,1.74,63.2,F,18,21
19533,1.71,70.2,M,22,24.2
19534,1.68,75.1,M,29,26.7
19535,1.72,64.4,M,23,21.8
19536,1.68,65.4,F,20,23.1
19537,1.72,63,F,25,21.2
19538,1.7,60.1,F,24,20.9
19539,1.73,58.6,F,21,19.7
19540,1.77,70.9,F,20,22.6
19541,1.62,68.1,M,26,25.9
19542,1.68,66.4,M,21,23.6
19543,1.73,61.7,F,22,20.5
19544,1.7,64.1,F,21,22.2
19545,1.74,74.2,M,21,24.5
19546,1.68,64.3,F,18,22.8
19547,1.76,72.9,F,30,23.5
19548,1.78,71.8,F,21,22.6
19549,1.68,70.7,M,22,25.2
19550,1.77,69,F,24,22.1
19551,1.68,65,F,22,23
19552,1.7,68.1,M,20,23.5
19553,1.74,73.2,M,32,24.3
19554,1.66,65.8,M,20,23.8
19555,1.68,69.4,M,25,24.6
19556,1.73,70.1,F,26,23.4
19557,1.77,68.1,F,23,21.8
19558,1.75,67.6,F,22,22
19559,1.74,67.1,F,21,22.2
19560,1.68,72.3,M,21,25.7
19561,1.66,70.5,M,20,25.5
19562,1.73,66,F,27,22.1
19563,1.76,69.3,F,27,22.3
19564,1.74,73.3,M,27,24.2
19565,1.66,66.9,F,19,24.1
19566,1.69,64.8,F,22,22.6
19567,1.77,68.9,F,21,22.1
19568,1.61,64.3,F,28,24.9
19569,1.77,73.1,F,20,23.4
19570,1.72,72.1,M,21,24.4
19571,1.74,66.8,F,23,22.1
19572,1.63,70.3,M,21,26.5
19573,1.71,71.8,M,20,24.5
19574,1.7,70.8,M,20,24.4
19575,1.76,68.9,F,32,22.2
19576,1.62,56,F,22,21.3
19577,1.84,74.7,M,18,22.1
19578,1.79,70,F,22,21.9
19579,1.72,69.2,F,24,23.4
19580,1.77,63.1,F,23,20.1
19581,1.74,64.9,F,22,21.4
19582,1.65,65.3,M,20,23.9
19583,1.77,68.6,M,32,21.9
19584,1.78,66,F,23,20.9
19585,1.71,62.5,M,32,21.4
19586,1.69,67.2,F,22,23.5
19587,1.72,67,F,20,22.7
19588,1.79,68.9,M,20,21.5
19589,1.62,62.2,F,22,23.6
19590,1.72,68.9,M,18,23.2
19591,1.64,61.3,F,20,22.9
19592,1.73,66.3,F,24,22.2
19593,1.75,73.6,M,22,24
19594,1.73,67.9,F,21,22.7
19595,1.7,75.1,F,20,25.8
19596,1.74,67.5,F,22,22.4
19597,1.72,69.3,F,22,23.4
19598,1.74,64.4,F,20,21.2
19599,1.76,70.7,M,23,22.8
19600,1.69,69.2,M,24,24.1
19601,1.79,68.8,F,20,21.4
19602,1.77,65.6,F,29,20.8
19603,1.72,65.4,F,21,22.1
19604,1.64,71.9,M,18,26.8
19605,1.82,68.5,M,24,20.7
19606,1.74,63.4,M,25,21
19607,1.67,63.9,F,21,22.9
19608,1.79,73.4,F,18,23
19609,1.82,73.5,F,25,22.3
19610,1.69,69.7,M,23,24.5
19611,1.82,73.5,F,25,22.2
19612,1.63,63.6,M,26,23.8
19613,1.77,71,M,21,22.6
19614,1.76,72.3,M,18,23.4
19615,1.68,65.4,M,20,23.3
19616,1.71,64.9,M,31,22.3
19617,1.78,75.4,F,27,23.7
19618,1.72,67.9,M,27,23
19619,1.76,69,M,22,22.3
19620,1.71,59.6,M,22,20.3
19621,1.76,67.4,F,22,21.9
19622,1.73,75.4,M,22,25.3
19623,1.72,72.9,M,21,24.6
19624,1.8,74.9,F,27,23
19625,1.75,71.8,F,25,23.3
19626,1.74,84.3,M,23,28
19627,1.7,66.8,M,28,23.3
19628,1.65,65.9,F,21,24.3
19629,1.75,70.1,M,25,23
19630,1.82,71,F,20,21.5
19631,1.75,67.6,F,21,22.1
19632,1.66,67,M,20,24.2
19633,1.69,73.4,M,24,25.7
19634,1.75,68.3,F,18,22.4
19635,1.78,65.5,F,24,20.7
19636,1.75,68,M,25,22.3
19637,1.66,56,F,24,20.2
19638,1.68,70.2,M,35,24.9
19639,1.78,72.5,F,22,23
19640,1.68,75.7,F,27,26.9
19641,1.74,72.6,F,22,24
19642,1.62,55.2,M,25,21
19643,1.76,74,M,23,23.9
19644,1.69,65.1,F,26,22.8
19645,1.73,67.8,F,24,22.7
19646,1.71,66.6,F,22,22.9
19647,1.76,68.7,F,22,22.1
19648,1.77,74.8,M,23,24
19649,1.8,71,F,20,22
19650,1.7,63.3,F,23,21.9
19651,1.72,70.6,F,21,23.8
19652,1.69,70.2,F,21,24.6
19653,1.73,69.7,F,23,23.2
19654,1.72,68.5,F,33,23.2
19655,1.69,64.5,F,18,22.6
19656,1.75,66.9,F,20,22
19657,1.8,73.1,F,22,22.6
19658,1.77,71.5,M,22,22.7
19659,1.79,71.1,M,21,22.2
19660,1.63,58.1,F,24,21.9
19661,1.67,68.4,M,25,24.5
19662,1.84,77.2,F,21,22.7
19663,1.59,61,F,20,24.1
19664,1.76,66.8,M,23,21.6
19665,1.65,62.6,F,21,23
19666,1.67,64.9,M,18,23.2
19667,1.75,75.4,M,25,24.5
19668,1.71,80.5,M,18,27.4
19669,1.72,68.9,M,28,23.3
19670,1.72,66.3,F,23,22.5
19671,1.72,67.5,M,18,22.9
19672,1.66,63.1,F,21,23
19673,1.72,68.4,M,21,23.1
19674,1.71,65.4,F,22,22.4
19675,1.67,73.1,M,22,26.3
19676,1.7,64.7,F,25,22.4
19677,1.82,74.8,M,21,22.5
19678,1.72,70.3,M,23,23.9
19679,1.68,63.3,F,23,22.6
19680,1.65,72.8,M,23,26.7
19681,1.72,59.8,M,22,20.2
19682,1.74,71,M,22,23.5
19683,1.79,65.9,F,26,20.7
19684,1.72,60.5,F,29,20.4
19685,1.75,67.3,F,22,22
19686,1.74,69.6,F,22,23.1
19687,1.72,74,F,22,25
19688,1.73,58,F,22,19.3
19689,1.71,61.9,M,18,21.1
19690,1.73,70.5,M,20,23.6
19691,1.74,64.3,M,22,21.2
19692,1.68,69.7,M,36,24.7
19693,1.7,71.6,F,20,24.7
19694,1.78,72.6,F,23,22.9
19695,1.78,71.2,M,20,22.5
19696,1.71,64.5,F,20,22.1
19697,1.73,78.2,F,22,26
19698,1.65,63.4,F,21,23.2
19699,1.64,60,F,22,22.3
19700,1.77,72.9,M,26,23.2
19701,1.66,67.2,F,20,24.3
19702,1.7,65.5,M,22,22.6
19703,1.73,68.3,M,24,22.9
19704,1.86,82.7,M,23,24
19705,1.76,73.2,M,21,23.6
19706,1.76,70.2,M,22,22.5
19707,1.76,61.2,F,21,19.7
19708,1.74,73.1,F,21,24
19709,1.72,73.2,M,22,24.7
19710,1.76,60.8,F,22,19.6
19711,1.67,69.4,M,23,24.8
19712,1.65,55.1,F,21,20.2
19713,1.69,69.1,F,23,24.1
19714,1.7,74.4,F,20,25.6
19715,1.8,71,F,21,21.8
19716,1.73,61.4,M,20,20.5
19717,1.7,71.5,M,23,24.7
19718,1.73,70.8,M,24,23.7
19719,1.62,64,F,20,24.4
19720,1.69,61.6,F,20,21.5
19721,1.7,63.2,M,20,21.8
19722,1.74,63.4,F,20,20.9
19723,1.69,71.4,M,24,25
19724,1.67,59.9,F,20,21.5
19725,1.72,72,M,21,24.4
19726,1.7,65.6,F,30,22.7
19727,1.75,70.1,M,20,22.9
19728,1.75,74.3,F,22,24.1
19729,1.69,63,F,20,21.9
19730,1.82,83.3,M,20,25.2
19731,1.7,61.6,F,22,21.4
19732,1.81,67.3,F,20,20.6
19733,1.77,70.6,F,29,22.6
19734,1.74,59.9,F,26,19.7
19735,1.86,70.8,F,28,20.5
19736,1.8,73.7,M,21,22.7
19737,1.67,68.8,M,24,24.8
19738,1.69,65.5,F,18,23
19739,1.85,77.6,F,27,22.8
19740,1.78,68.2,F,23,21.6
19741,1.75,71.5,M,20,23.4
19742,1.82,63,F,23,19.1
19743,1.73,66.4,F,20,22.1
19744,1.72,68.6,M,20,23.1
19745,1.8,65,F,23,20.1
19746,1.71,70.9,M,24,24.3
19747,1.67,63.7,F,21,22.8
19748,1.74,69.2,M,23,22.8
19749,1.72,69.5,M,20,23.5
19750,1.73,73.1,M,23,24.3
19751,1.7,68,M,18,23.6
19752,1.76,66.8,F,24,21.7
19753,1.69,72.5,F,20,25.4
19754,1.67,66.5,F,22,23.8
19755,1.77,66.9,F,22,21.4
19756,1.7,70.2,F,20,24.3
19757,1.77,75.1,F,28,23.8
19758,1.8,75.5,F,24,23.4
19759,1.72,69.7,F,23,23.6
19760,1.76,65.2,M,23,21
19761,1.73,64.1,F,23,21.4
19762,1.82,76,M,21,22.9
19763,1.72,64.7,F,22,21.8
19764,1.71,72.9,F,18,24.9
19765,1.77,78.3,M,21,24.9
19766,1.73,62.8,M,20,21
19767,1.8,64.1,F,24,19.8
19768,1.76,78.7,M,21,25.4
19769,1.73,70.7,M,21,23.7
19770,1.65,67.4,F,21,24.6
19771,1.77,65.2,M,23,20.7
19772,1.79,78.9,F,22,24.7
19773,1.72,66,F,27,22.2
19774,1.85,76.8,M,21,22.5
19775,1.56,63.6,F,23,26.1
19776,1.7,61.3,F,20,21.2
19777,1.83,68.1,F,22,20.4
19778,1.73,70.8,M,25,23.6
19779,1.74,75.2,F,18,24.9
19780,1.79,68.9,F,20,21.6
19781,1.75,73.5,M,22,24
19782,1.77,65.4,M,34,20.8
19783,1.65,70.5,F,23,25.8
19784,1.74,69.4,F,22,23
19785,1.66,68.2,F,20,24.8
19786,1.8,82.6,M,22,25.6
19787,1.7,72.4,M,24,25
19788,1.73,69.6,M,21,23.2
19789,1.69,72.8,M,31,25.5
19790,1.72,69.6,F,20,23.6
19791,1.72,75,F,24,25.4
19792,1.75,80,M,25,26.1
19793,1.89,79.7,M,20,22.2
19794,1.7,68,F,24,23.5
19795,1.79,69.3,M,20,21.7
19796,1.73,75.3,M,22,25.3
19797,1.73,62.6,F,24,20.8
19798,1.71,67.9,M,22,23.1
19799,1.75,80.6,M,23,26.3
19800,1.66,62.8,F,21,22.7
19801,1.73,68.4,F,21,22.7
19802,1.66,63.6,M,24,23.1
19803,1.8,72,F,21,22.2
19804,1.77,72.7,F,25,23.1
19805,1.71,68.2,M,21,23.3
19806,1.63,66,M,21,24.7
19807,1.75,76.9,F,23,25.1
19808,1.68,69.1,F,21,24.5
19809,1.77,73.5,M,21,23.5
19810,1.66,71.6,F,26,25.9
19811,1.7,66.3,M,24,22.8
19812,1.72,71.9,M,21,24.3
19813,1.76,71.9,M,21,23.1
19814,1.72,64.7,M,22,21.9
19815,1.69,62.4,M,22,22
19816,1.72,72.6,F,25,24.6
19817,1.72,69.5,M,24,23.5
19818,1.77,68.6,M,25,22
19819,1.75,64.8,F,20,21.1
19820,1.72,72.4,M,20,24.4
19821,1.78,70.2,M,27,22.2
19822,1.65,61.2,F,29,22.6
19823,1.73,71.8,M,22,24.1
19824,1.72,69,F,26,23.2
19825,1.77,66.8,M,21,21.4
19826,1.76,72.2,F,21,23.3
19827,1.74,68.9,M,18,22.7
19828,1.75,64.6,M,27,21.1
19829,1.69,61.3,F,20,21.4
19830,1.74,72.9,M,24,24.1
19831,1.78,83.2,M,22,26.2
19832,1.66,63.8,F,24,23.2
19833,1.74,66.5,F,18,21.9
19834,1.72,64.5,F,21,21.8
19835,1.73,76.4,M,18,25.6
19836,1.72,61.4,F,22,20.7
19837,1.75,72.2,M,18,23.6
19838,1.68,65.2,F,21,23.1
19839,1.75,60.1,M,27,19.6
19840,1.69,69.6,M,21,24.5
19841,1.71,63,F,20,21.5
19842,1.69,73.5,M,24,25.8
19843,1.69,67.7,F,29,23.6
19844,1.81,77.6,M,25,23.6
19845,1.67,66.9,F,21,24
19846,1.74,72.5,M,24,23.9
19847,1.75,70.7,F,24,23
19848,1.67,60.3,F,26,21.6
19849,1.71,76.2,M,23,26.2
19850,1.72,65.8,F,23,22.4
19851,1.76,81.6,M,21,26.3
19852,1.83,72.1,F,28,21.6
19853,1.81,71.3,F,20,21.9
19854,1.71,63.4,F,21,21.6
19855,1.74,70.6,F,21,23.2
19856,1.76,68.4,F,20,22
19857,1.7,71,M,28,24.6
19858,1.68,64,F,20,22.6
19859,1.74,70.8,M,24,23.4
19860,1.65,71.7,M,20,26.3
19861,1.69,65.9,M,20,23
19862,1.73,73.2,M,25,24.5
19863,1.76,69.2,F,25,22.3
19864,1.73,68.5,F,22,23
19865,1.8,63.6,F,24,19.6
19866,1.76,68,F,23,21.9
19867,1.77,72.9,M,20,23.3
19868,1.69,69.5,F,26,24.2
19869,1.71,68.5,M,23,23.4
19870,1.69,64.7,F,21,22.6
19871,1.62,59.9,M,20,22.8
19872,1.8,70.9,F,21,21.9
19873,1.81,79.7,M,33,24.4
19874,1.72,69.7,F,23,23.6
19875,1.82,83.1,M,26,25
19876,1.69,60,F,18,20.9
19877,1.77,71.1,M,21,22.6
19878,1.75,74.6,F,25,24.4
19879,1.74,69.1,M,24,22.9
19880,1.67,58.9,F,20,21
19881,1.73,70.7,M,21,23.6
19882,1.73,68,F,29,22.9
19883,1.8,75,F,27,23.3
19884,1.71,63.3,F,22,21.5
19885,1.81,69.1,M,22,21.1
19886,1.71,60.8,F,21,20.8
19887,1.79,67.2,F,23,20.9
19888,1.62,68.8,M,24,26.1
19889,1.73,65,F,21,21.8
19890,1.8,70.6,M,25,21.7
19891,1.74,75.4,M,18,24.9
19892,1.82,73.8,M,22,22.3
19893,1.64,53.3,F,20,19.9
19894,1.8,70.9,F,29,21.9
19895,1.65,61.8,M,23,22.8
19896,1.72,67.8,F,21,22.8
19897,1.73,68.7,F,21,22.9
19898,1.8,65.9,F,18,20.3
19899,1.74,68.8,M,27,22.7
19900,1.8,69.1,F,22,21.4
19901,1.67,64.8,F,24,23.1
19902,1.67,72.2,F,28,25.8
19903,1.75,73.7,F,22,24
19904,1.77,66.4,F,26,21.3
19905,1.74,72.7,F,25,23.9
19906,1.69,69,M,22,24.1
19907,1.75,72.2,M,18,23.6
19908,1.74,66.6,M,21,22.1
19909,1.79,66.9,F,18,21
19910,1.76,66.9,F,26,21.6
19911,1.66,57.3,F,24,20.9
19912,1.75,69.4,F,22,22.6
19913,1.76,68.9,M,23,22.2
19914,1.74,68.4,F,20,22.5
19915,1.68,73.2,M,24,25.9
19916,1.82,69.4,M,22,21
19917,1.77,79.5,F,25,25.2
19918,1.76,67.4,M,22,21.6
19919,1.71,62.8,F,32,21.4
19920,1.73,66.7,M,20,22.4
19921,1.73,76.9,M,22,25.5
19922,1.77,80.1,M,22,25.5
19923,1.67,63.7,M,23,22.8
19924,1.68,65.8,F,24,23.4
19925,1.85,77,M,22,22.6
19926,1.77,76.5,F,32,24.4
19927,1.7,71.5,F,24,24.8
19928,1.77,75.9,M,20,24.3
19929,1.74,63.2,M,23,20.9
19930,1.81,82,M,27,25.2
19931,1.74,64.6,M,22,21.3
19932,1.66,67,M,31,24.3
19933,1.78,62.6,F,29,19.8
19934,1.79,75.4,M,20,23.6
19935,1.77,76.4,M,20,24.3
19936,1.7,73.2,F,25,25.4
19937,1.74,60.4,M,20,19.9
19938,1.68,63.9,F,22,22.6
19939,1.74,65.8,F,22,21.8
19940,1.68,66.4,M,20,23.5
19941,1.72,64.8,M,23,21.9
19942,1.66,68.2,F,21,24.7
19943,1.66,68.1,F,24,24.6
19944,1.71,69.4,M,26,23.7
19945,1.65,61.3,F,23,22.6
19946,1.71,69.5,M,26,23.7
19947,1.65,65.9,F,18,24.1
19948,1.77,74.8,M,25,24
19949,1.76,71.8,M,22,23.1
19950,1.73,70.3,M,21,23.5
19951,1.71,73.3,F,24,25
19952,1.79,84.6,M,25,26.3
19953,1.73,74.6,M,20,24.9
19954,1.75,66.2,F,22,21.5
19955,1.67,64.2,F,22,23
19956,1.69,53.9,F,26,18.9
19957,1.71,65.8,F,24,22.4
19958,1.7,70.5,M,21,24.4
19959,1.75,77,F,20,25.3
19960,1.67,61.9,M,20,22.2
19961,1.72,68.8,M,28,23.2
19962,1.72,71.8,F,21,24.3
19963,1.71,68.4,M,23,23.3
19964,1.73,73.5,M,20,24.6
19965,1.75,73.9,F,31,24.3
19966,1.72,62.9,F,25,21.2
19967,1.7,64.2,F,18,22.2
19968,1.61,72.8,M,22,28.2
19969,1.73,67.7,M,20,22.6
19970,1.78,81.1,F,21,25.7
19971,1.74,70.6,M,21,23.3
19972,1.78,64.8,F,28,20.4
19973,1.76,71,F,28,22.9
19974,1.77,69,F,18,22
19975,1.75,74.7,F,22,24.3
19976,1.7,61,M,23,21.2
19977,1.77,75.7,M,23,24.2
19978,1.71,62.8,F,23,21.5
19979,1.73,64,F,18,21.5
19980,1.73,74.9,M,24,25
19981,1.8,76.5,F,24,23.5
19982,1.68,64.2,F,24,22.6
19983,1.71,67,F,21,22.9
19984,1.67,72.4,M,21,25.9
19985,1.8,76.8,F,27,23.8
19986,1.67,75.5,M,18,27.2
19987,1.72,73.6,M,23,24.9
19988,1.77,69,F,23,21.9
19989,1.8,73.3,M,27,22.5
19990,1.8,70.6,F,23,21.8
19991,1.7,70.3,M,20,24.2
19992,1.77,68.8,F,30,22.1
19993,1.65,63.8,F,21,23.4
19994,1.76,68.6,M,21,22
19995,1.83,69.9,F,29,20.9
19996,1.77,64.4,M,22,20.7
19997,1.68,61.5,F,26,21.8
19998,1.76,59.7,F,30,19.3
19999,1.7,68.1,M,20,23.6
20000,1.76,70.1,F,21,22.6
20001,1.68,70.3,M,24,24.9
20002,1.65,69.7,F,23,25.5
20003,1.73,69.2,F,25,23.2
20004,1.82,74.8,M,20,22.5
20005,1.72,70.7,F,23,23.8
20006,1.73,71.1,M,23,23.6
20007,1.68,60.2,M,21,21.4
20008,1.73,68,F,23,22.7
20009,1.77,62.8,M,18,20.1
20010,1.69,66.6,F,20,23.2
20011,1.66,73.1,M,23,26.6
20012,1.69,63.1,F,20,22.2
20013,1.7,60.9,M,28,21.1
20014,1.77,68.1,F,22,21.6
20015,1.77,68.4,M,21,21.8
20016,1.85,75.3,M,21,22
20017,1.76,74.3,M,29,24.1
20018,1.71,60.2,F,23,20.7
20019,1.69,72.6,M,20,25.4
20020,1.8,77.3,F,24,23.8
20021,1.7,74.8,M,23,26
20022,1.79,73.9,F,25,23.1
20023,1.69,69.7,F,23,24.4
20024,1.77,76.1,M,22,24.3
20025,1.67,66.8,F,20,23.9
20026,1.75,65.9,F,30,21.4
20027,1.75,72.9,M,21,23.7
20028,1.71,66.8,M,22,22.8
20029,1.75,72.3,M,23,23.6
20030,1.71,72.7,M,30,24.7
20031,1.71,73.7,F,24,25.1
20032,1.68,58.5,F,24,20.7
20033,1.76,69.4,F,25,22.5
20034,1.71,68.8,F,21,23.4
20035,1.73,72.3,F,21,24.3
20036,1.76,73.4,M,24,23.7
20037,1.67,60.7,F,23,21.7
20038,1.78,60.6,F,22,19.1
20039,1.75,75.7,F,20,24.8
20040,1.87,76.9,M,20,22.1
20041,1.77,61.9,M,25,19.9
20042,1.69,62.6,F,30,21.9
20043,1.73,64.2,M,20,21.5
20044,1.7,67.5,F,20,23.5
20045,1.74,69,F,21,22.8
20046,1.74,65.9,F,21,21.8
20047,1.73,64.9,M,23,21.6
20048,1.73,73.1,M,24,24.3
20049,1.77,76.3,M,39,24.3
20050,1.66,64.5,F,33,23.4
20051,1.73,73,M,21,24.5
20052,1.76,72.4,F,25,23.3
20053,1.76,70.1,F,27,22.6
20054,1.69,63.1,M,20,22
20055,1.74,64.6,F,20,21.3
20056,1.83,74.4,F,21,22.3
20057,1.67,66.5,M,21,23.8
20058,1.65,72.7,M,32,26.6
20059,1.7,64.1,F,21,22.2
20060,1.7,64,F,25,22.1
20061,1.74,69.3,F,27,22.9
20062,1.79,74.5,M,32,23.2
20063,1.82,72.8,F,30,22
20064,1.67,62.1,F,26,22.2
20065,1.74,64.9,F,18,21.4
20066,1.78,69.5,F,20,21.9
20067,1.68,72.2,M,22,25.7
20068,1.75,68.7,F,20,22.5
20069,1.8,69.1,F,21,21.3
20070,1.75,67.9,M,22,22.2
20071,1.78,70.7,F,22,22.2
20072,1.76,68.9,M,25,22.1
20073,1.71,80.1,F,27,27.5
20074,1.63,64.8,F,25,24.3
20075,1.69,67.1,M,25,23.5
20076,1.71,70.6,F,21,24.1
20077,1.75,66.5,F,22,21.6
20078,1.74,62.6,F,18,20.7
20079,1.72,65.6,F,20,22.1
20080,1.76,68.1,F,20,22
20081,1.63,65.4,M,23,24.7
20082,1.78,64.4,F,24,20.2
20083,1.81,76.3,M,21,23.3
20084,1.75,67.4,M,27,22.1
20085,1.71,62,F,23,21.3
20086,1.71,61,M,30,21
20087,1.64,57.7,F,22,21.5
20088,1.68,74.9,F,33,26.7
20089,1.75,77.5,M,18,25.4
20090,1.83,73.7,M,21,22
20091,1.69,66.2,M,18,23.2
20092,1.77,67.9,M,20,21.6
20093,1.72,73.2,F,22,24.7
20094,1.74,65.9,F,24,21.7
20095,1.79,72.7,M,22,22.8
20096,1.8,76.4,M,20,23.6
20097,1.67,59.9,M,22,21.4
20098,1.7,62.2,M,18,21.5
20099,1.79,69.1,M,21,21.5
20100,1.74,71.8,M,20,23.8
20101,1.74,67.4,F,22,22.3
20102,1.67,56.9,F,18,20.4
20103,1.82,72.9,M,20,22.1
20104,1.8,66.8,F,21,20.7
20105,1.78,62.2,M,23,19.6
20106,1.75,69.5,F,22,22.8
20107,1.75,64.6,F,24,21
20108,1.81,69.4,F,24,21.2
20109,1.69,66.2,F,31,23.1
20110,1.75,68.9,F,22,22.4
20111,1.74,70.7,F,30,23.2
20112,1.65,64.2,M,27,23.6
20113,1.65,62.5,M,18,22.9
20114,1.74,64.9,F,18,21.5
20115,1.78,63.9,F,22,20.3
20116,1.77,64.9,F,24,20.7
20117,1.69,70.7,M,21,24.9
20118,1.73,76.7,M,26,25.7
20119,1.67,55.4,F,27,19.8
20120,1.65,62.3,F,18,23
20121,1.72,76.5,M,23,25.8
20122,1.74,75.2,M,20,24.8
20123,1.7,65,F,26,22.4
20124,1.71,72,F,20,24.7
20125,1.76,68.7,F,22,22.3
20126,1.75,74.9,F,22,24.6
20127,1.69,65.2,F,24,23
20128,1.74,61.3,F,24,20.2
20129,1.66,70.6,F,24,25.7
20130,1.7,66.5,F,20,23.1
20131,1.74,55.4,M,21,18.4
20132,1.7,64.8,F,30,22.4
20133,1.75,67.1,F,23,22
20134,1.75,67.6,M,22,22
20135,1.75,67.3,F,23,21.9
20136,1.73,68.1,F,21,22.7
20137,1.72,69.4,F,21,23.4
20138,1.74,64.1,M,23,21.2
20139,1.77,72.4,F,20,23.2
20140,1.76,66.3,F,27,21.5
20141,1.75,66.2,M,22,21.6
20142,1.73,71.7,M,23,24.1
20143,1.64,56.1,F,26,20.9
20144,1.7,61.6,F,23,21.4
20145,1.68,67.1,M,20,23.9
20146,1.74,66.9,F,21,22
20147,1.75,70.1,F,20,22.8
20148,1.83,81.8,F,22,24.3
20149,1.73,70.8,M,34,23.5
20150,1.71,72.3,M,21,24.7
20151,1.71,59.9,F,20,20.6
20152,1.75,61,F,24,20
20153,1.82,77.5,F,22,23.4
20154,1.69,68.5,M,23,24
20155,1.83,78.3,M,22,23.4
20156,1.77,72.6,M,26,23.2
20157,1.7,68.1,F,21,23.6
20158,1.74,66.5,F,25,21.9
20159,1.72,57.7,F,22,19.5
20160,1.78,77.1,M,22,24.3
20161,1.7,68,M,23,23.5
20162,1.79,77,M,38,24.1
20163,1.8,79.1,F,22,24.3
20164,1.62,56.6,M,22,21.5
20165,1.73,62.5,M,21,20.9
20166,1.75,69.4,F,28,22.7
20167,1.74,58,F,24,19.1
20168,1.75,68.9,F,20,22.4
20169,1.76,74.2,M,29,23.9
20170,1.64,66.1,M,18,24.7
20171,1.75,77.1,F,24,25.1
20172,1.75,68.1,F,28,22.3
20173,1.73,72,M,22,24
20174,1.67,58.6,F,25,21
20175,1.77,70.8,F,20,22.7
20176,1.73,68.4,F,21,22.9
20177,1.77,68.7,M,20,21.9
20178,1.68,62.6,F,20,22.2
20179,1.79,70.4,F,24,22
20180,1.74,70.2,F,24,23.3
20181,1.79,73.6,F,22,22.9
20182,1.78,77.8,F,24,24.5
20183,1.73,71.7,M,20,24.1
20184,1.76,75.1,M,31,24.4
20185,1.72,74.3,M,23,25.1
20186,1.64,65,M,32,24.2
20187,1.78,73.7,F,20,23.3
20188,1.74,76.3,M,22,25.3
20189,1.75,69.4,M,21,22.8
20190,1.74,70.5,M,25,23.4
20191,1.69,63.1,F,27,22
20192,1.73,64.4,F,22,21.6
20193,1.7,68.2,F,22,23.5
20194,1.68,61.4,F,26,21.8
20195,1.79,64.6,F,22,20.2
20196,1.71,57.2,F,25,19.6
20197,1.76,76.3,M,20,24.5
20198,1.76,66.5,F,22,21.5
20199,1.66,55.7,F,24,20.1
20200,1.67,63.4,F,24,22.6
20201,1.75,68.7,F,18,22.5
20202,1.65,59.6,F,18,21.9
20203,1.61,61.6,F,22,23.7
20204,1.7,60.5,F,31,20.9
20205,1.78,72.9,F,20,23
20206,1.71,69,F,23,23.5
20207,1.72,68.5,F,23,23.2
20208,1.71,67.7,F,22,23.3
20209,1.75,63.8,F,25,20.9
20210,1.72,63.6,F,21,21.6
20211,1.69,68.5,F,24,23.9
20212,1.72,70.9,M,21,24
20213,1.71,79.5,M,21,27.2
20214,1.71,68.9,M,25,23.5
20215,1.63,55.5,F,32,21
20216,1.81,71.8,M,21,22
20217,1.79,65,M,24,20.4
20218,1.74,66,M,20,21.9
20219,1.63,52.4,F,22,19.8
20220,1.72,67.5,M,23,22.8
20221,1.76,64.3,F,20,20.8
20222,1.68,68,F,32,24
20223,1.73,65.8,M,20,21.9
20224,1.73,73.2,M,29,24.4
20225,1.76,67.1,M,21,21.7
20226,1.76,74.1,F,26,24
20227,1.59,68.1,M,18,26.9
20228,1.75,67,F,18,22
20229,1.73,66.1,F,23,22.2
20230,1.69,67.4,M,23,23.6
20231,1.78,77,M,20,24.2
20232,1.7,64.6,M,21,22.5
20233,1.76,67.4,F,23,21.7
20234,1.74,68.4,M,24,22.7
20235,1.75,73.8,F,22,24
20236,1.72,58.2,F,20,19.6
20237,1.77,75.2,M,18,24.1
20238,1.72,70.7,F,21,23.9
20239,1.74,71.4,M,25,23.5
20240,1.8,64.5,F,23,19.8
20241,1.8,74.8,M,28,23.1
20242,1.69,66.3,M,30,23.2
20243,1.76,62,M,23,20
20244,1.67,66,M,24,23.7
20245,1.73,72.3,M,20,24.3
20246,1.67,65.9,F,20,23.6
20247,1.8,78.4,F,23,24.2
20248,1.74,70.3,F,27,23.2
20249,1.69,63.7,F,33,22.4
20250,1.75,70.1,M,22,22.8
