Indice,Altura,Peso,Sexo,Idade
24165,67.42232,145.5236,F,19
24166,66.36441,144.0706,F,20
24167,67.69081,172.4374,M,20
24168,68.8524,182.5853,M,19
24169,63.59232,136.0789,M,19
24170,69.52765,163.7611,M,20
24171,69.24477,169.9988,M,18
24172,66.50938,124.9871,F,20
24173,68.7842,159.6907,M,20
24174,68.79806,156.2077,F,19
24175,69.32477,159.5515,F,17
24176,67.66805,150.0612,F,25
24177,69.27963,163.6213,M,18
24178,64.80108,140.3509,F,20
24179,72.48479,155.4246,F,21
24180,68.98184,183.1001,F,19
24181,62.44899,118.55044,F,23
24182,68.74348,151.3475,F,20
24183,70.03377,141.2921,F,23
24184,66.63248,144.764,M,25
24185,70.39729,146.8445,M,29
24186,67.91253,160.8596,M,27
24187,62.50449,147.7815,F,18
24188,72.47908,176.7747,M,19
24189,67.34338,160.1158,M,29
24190,70.08844,158.1173,F,21
24191,67.64286,144.8986,M,18
24192,67.36852,153.9997,F,25
24193,70.04255,151.49,F,21
24194,71.15411,172.4229,F,21
24195,65.30731,139.0518,F,25
24196,71.00838,161.3047,F,23
24197,67.47736,137.6718,F,19
24198,65.7514,142.7748,F,19
24199,67.82148,144.5434,F,23
24200,63.92414,115.91675,F,19
24201,67.28347,156.3872,F,31
24202,66.94519,158.6811,F,18
24203,70.74889,142.0077,F,21
24204,66.82271,143.1648,F,20
24205,65.72702,144.4576,M,23
24206,70.78309,180.234,M,19
24207,65.8689,142.6006,F,19
24208,69.65365,163.7472,M,20
24209,68.50897,158.8727,F,29
24210,69.63875,153.8037,F,23
24211,63.142,148.2587,F,23
24212,70.49071,166.4814,M,26
24213,69.90308,147.3872,M,18
24214,67.03169,148.4745,M,20
24215,69.24298,146.35,F,23
24216,70.21226,147.8462,M,20
24217,63.8882,143.9461,F,20
24218,69.38557,168.1356,M,19
24219,69.92655,149.8271,M,21
24220,64.93136,115.54626,F,23
24221,66.66413,147.1036,M,23
24222,68.40181,138.5648,F,19
24223,69.3549,140.6879,F,19
24224,69.2689,147.1705,F,19
24225,66.50511,158.447,F,29
24226,66.3466,165.4589,M,19
24227,68.93483,156.4273,M,17
24228,70.37127,160.0749,M,20
24229,67.28553,162.3226,M,19
24230,67.81994,154.8009,M,19
24231,64.19319,160.537,M,18
24232,67.88983,139.1564,F,21
24233,65.40338,131.2835,M,19
24234,66.22051,127.1539,F,32
24235,69.89967,147.9027,F,21
24236,68.55387,134.7603,M,25
24237,71.48367,174.2628,F,20
24238,69.37409,135.2517,M,21
24239,66.95528,150.9368,F,21
24240,68.65183,151.1216,F,18
24241,69.02139,153.4093,F,19
24242,64.86268,136.8312,M,19
24243,66.97944,145.2499,M,23
24244,70.75119,153.7671,F,21
24245,70.26676,149.7649,F,19
24246,67.2195,155.8914,F,18
24247,66.15116,153.1468,M,19
24248,69.08046,159.1967,F,19
24249,65.16199,131.9324,F,19
24250,68.24774,164.8415,M,27
24251,70.1535,149.4933,M,18
24252,69.55894,179.4077,M,23
24253,67.39877,137.0871,M,18
24254,70.4839,143.7993,F,32
24255,65.25387,137.2297,F,25
24256,68.23334,150.3639,M,20
24257,69.4015,138.917,F,23
24258,72.00385,147.9176,F,21
24259,72.60211,171.549,M,23
24260,68.30917,151.1964,F,19
24261,68.54325,148.6689,F,20
24262,70.04339,148.2942,F,19
24263,68.1019,153.0414,M,26
24264,66.25226,138.2255,F,23
24265,67.41876,143.3884,M,20
24266,67.45865,164.4981,M,21
24267,69.85347,135.8216,M,18
24268,68.12894,137.059,F,19
24269,70.9491,159.9495,M,25
24270,67.75946,173.9358,F,19
24271,69.23136,172.6697,F,21
24272,66.31564,147.0273,F,26
24273,66.76436,144.0894,F,20
24274,68.98655,170.55,M,19
24275,67.12804,151.4476,M,27
24276,65.38831,143.2613,M,17
24277,69.56071,146.6191,M,19
24278,67.70347,148.8409,F,20
24279,67.25235,158.5196,F,21
24280,65.14711,146.531,M,18
24281,70.91418,151.114,F,19
24282,70.30789,156.1383,F,27
24283,70.94761,162.5293,M,23
24284,67.91801,168.6985,M,26
24285,65.56742,135.0563,F,23
24286,65.40868,144.195,F,19
24287,67.45006,146.0561,F,21
24288,69.236,138.9682,M,19
24289,69.64922,175.6393,F,26
24290,67.29278,158.4829,M,21
24291,67.88412,159.7661,M,17
24292,68.56842,151.4421,M,19
24293,67.55476,166.7592,M,19
24294,69.92432,172.8677,M,20
24295,67.275,150.8865,M,23
24296,68.74446,167.1409,M,18
24297,66.62109,154.9217,M,18
24298,70.76474,163.2177,M,23
24299,68.4231,184.9155,M,19
24300,64.52454,151.3552,M,21
24301,69.0472,133.4854,F,25
24302,67.32388,157.1664,F,26
24303,66.42304,148.2204,F,26
24304,71.66711,165.118,M,18
24305,63.62623,139.5157,M,27
24306,67.91694,140.7505,F,19
24307,68.91139,163.4794,M,23
24308,69.78766,165.3087,M,19
24309,67.85566,159.76,F,23
24310,68.3902,137.4323,F,19
24311,68.18086,150.2383,M,23
24312,69.24989,150.3525,M,19
24313,67.13345,137.9049,F,21
24314,70.83387,153.0062,F,20
24315,67.73694,144.4609,F,19
24316,63.83188,135.8038,F,25
24317,69.9379,148.6856,F,19
24318,64.07515,139.8054,M,21
24319,66.83403,127.19513,M,21
24320,67.25835,141.6272,M,20
24321,69.28626,163.4262,M,19
24322,73.25816,178.0464,F,27
24323,66.84543,161.5739,M,21
24324,66.76219,154.0801,F,20
24325,65.56486,140.827,F,23
24326,66.03326,137.264,M,19
24327,67.27872,139.1497,F,19
24328,72.5565,166.1853,F,21
24329,64.47721,122.3171,F,23
24330,66.2875,157.7724,M,21
24331,64.74463,134.2242,F,20
24332,70.55747,164.8577,F,21
24333,67.01834,144.4111,F,23
24334,69.68744,159.1262,F,19
24335,67.81576,161.2522,M,19
24336,72.05393,152.3135,F,23
24337,68.73548,150.0939,F,19
24338,66.12228,148.1589,M,29
24339,68.20849,162.6435,M,27
24340,64.46691,141.5685,F,19
24341,64.05875,141.172,M,18
24342,67.26117,157.7924,F,20
24343,68.78786,151.6229,F,19
24344,68.21886,160.2194,M,19
24345,68.35329,152.5143,M,25
24346,67.5616,141.8387,M,19
24347,67.57381,149.8251,M,18
24348,69.25373,163.7206,F,20
24349,67.38528,152.1186,M,19
24350,68.94991,147.8222,F,20
24351,65.31244,158.6589,F,20
24352,67.95494,124.0373,F,25
24353,64.991,141.539,F,23
24354,65.56974,126.09919,M,25
24355,69.34609,166.6674,F,19
24356,67.08781,138.1829,F,20
24357,69.62967,145.1255,F,20
24358,67.22118,153.4434,M,20
24359,69.24982,170.497,M,20
24360,65.75374,155.7044,M,19
24361,68.56821,152.7001,F,19
24362,67.93563,156.2762,M,21
24363,69.67413,163.9601,M,25
24364,66.89046,154.0236,M,25
24365,70.08816,173,M,19
24366,68.37367,149.565,F,20
24367,67.31722,145.9022,M,19
24368,65.52858,128.7362,F,26
24369,67.69318,172.4911,F,19
24370,66.94932,148.0958,M,20
24371,68.46055,136.2876,F,25
24372,70.71204,185.1538,M,18
24373,68.60209,155.4626,M,25
24374,67.03193,153.2522,M,19
24375,66.24742,146.9865,M,25
24376,67.44953,159.2554,M,21
24377,67.94897,139.3396,M,18
24378,67.07846,135.6613,F,19
24379,68.64927,163.9208,F,23
24380,66.08003,137.5378,F,23
24381,63.51326,126.8719,F,23
24382,66.85526,151.9363,F,19
24383,64.50572,134.773,M,20
24384,66.5195,143.4234,F,26
24385,66.36569,141.2443,M,19
24386,67.12433,144.4787,F,19
24387,66.47521,141.7659,F,23
24388,64.63866,137.3027,M,19
24389,69.13083,152.6639,F,26
24390,68.59738,152.5966,F,23
24391,66.05092,124.8957,F,19
24392,71.44829,167.3468,M,19
24393,68.72378,150.9106,F,21
24394,68.10589,143.8405,M,25
24395,66.03128,144.2389,F,20
24396,67.48578,146.9965,M,25
24397,66.73669,158.8069,M,27
24398,67.93911,148.8659,M,23
24399,66.65293,151.0351,M,18
24400,66.06214,137.4565,F,23
24401,69.21756,150.2661,F,26
24402,69.05555,168.7674,M,20
24403,68.39892,155.6943,F,20
24404,67.07543,144.7198,F,26
24405,69.27806,167.58,F,20
24406,67.53083,159.6414,F,19
24407,66.10887,134.1314,M,23
24408,70.23666,156.5902,F,21
24409,66.51317,147.1477,F,25
24410,68.50766,173.5899,F,23
24411,65.18921,139.3829,F,23
24412,71.0256,154.9928,M,21
24413,69.49877,157.9666,F,21
24414,65.85663,164.6302,M,21
24415,69.56702,164.7742,F,29
24416,67.89833,146.4686,M,23
24417,70.09202,158.7535,M,21
24418,69.31001,163.2974,M,23
24419,68.66291,131.1367,F,20
24420,67.61212,152.5271,M,20
24421,69.73079,173.3459,F,32
24422,67.08775,160.3502,F,20
24423,70.16449,167.628,M,25
24424,68.35589,159.1447,M,21
24425,65.08665,141.3921,F,20
24426,70.69194,161.2209,F,25
24427,67.29212,170.9655,M,20
24428,65.71394,159.657,M,25
24429,70.23183,153.1719,F,19
24430,65.07999,128.0218,F,19
24431,66.941,148.1309,F,21
24432,66.6775,141.3282,M,19
24433,67.20354,144.2933,F,18
24434,68.03472,149.1019,F,19
24435,68.79811,158.979,F,23
24436,69.00086,156.9352,F,19
24437,65.91236,166.9688,M,23
24438,70.45912,150.4437,M,21
24439,67.07394,142.5657,M,21
24440,71.18881,165.9931,F,25
24441,68.93974,160.2298,M,21
24442,69.91392,153.3407,F,19
24443,72.13361,141.8781,F,26
24444,68.2101,140.3554,F,21
24445,69.93715,176.2521,F,19
24446,63.42577,144.0447,F,19
24447,67.61546,133.4247,F,20
24448,69.84558,158.7574,M,23
24449,68.1535,142.2361,F,19
24450,66.11309,144.1739,F,21
24451,69.02579,152.2445,F,25
24452,68.047,154.7519,F,18
24453,67.12369,143.3463,F,18
24454,67.81,162.6822,M,19
24455,69.42133,169.7177,M,20
24456,71.40194,154.6734,F,23
24457,70.44345,158.409,M,18
24458,67.42686,158.9799,M,18
24459,66.52425,144.7738,F,20
24460,64.37806,151.1972,M,21
24461,72.83513,169.7477,F,19
24462,66.46889,130.2978,F,20
24463,67.86074,131.448,F,27
24464,68.25511,155.2257,M,25
24465,66.42802,164.2622,F,19
24466,67.55072,163.216,M,19
24467,67.68649,129.0269,F,21
24468,67.79903,152.8375,F,20
24469,65.97118,156.2182,M,31
24470,68.7226,142.7971,M,25
24471,65.46233,122.6649,F,19
24472,62.58703,130.858,M,20
24473,69.32642,174.277,F,19
24474,65.39763,161.1439,M,25
24475,65.16717,142.4739,F,20
24476,70.70381,168.1848,M,23
24477,70.89385,162.5277,M,23
24478,73.23153,161.176,F,21
24479,67.60484,174.2845,M,20
24480,66.70052,138.6794,F,18
24481,69.00373,150.2753,M,32
24482,68.22707,166.2738,M,19
24483,68.48589,158.1139,F,26
24484,68.89947,182.4536,M,27
24485,67.02277,157.9269,F,25
24486,67.39237,140.1571,F,20
24487,67.42913,158.9825,M,19
24488,67.12074,144.0749,M,18
24489,67.74769,134.6058,F,25
24490,66.81163,122.1065,F,34
24491,68.61117,150.6092,F,31
24492,68.44232,165.0036,M,21
24493,67.76658,161.0494,M,22
24494,70.48029,175.0192,M,19
24495,68.47197,145.5103,M,22
24496,66.7071,125.57,F,21
24497,70.04724,146.8477,M,26
24498,69.19665,153.1385,M,20
24499,69.6734,162.5745,M,18
24500,64.5266,130.3799,F,21
24501,68.03318,136.3646,F,19
24502,68.4432,166.2084,M,23
24503,65.24262,139.8352,F,25
24504,70.73337,165.6176,M,20
24505,64.70492,142.2575,M,18
24506,69.63548,139.8146,F,18
24507,71.73856,171.8688,F,31
24508,66.65461,136.3353,F,33
24509,71.37261,144.5119,F,21
24510,67.5314,166.8823,M,19
24511,69.93628,149.0671,F,21
24512,68.56861,139.8439,F,25
24513,69.76519,160.4173,M,25
24514,65.49772,151.8604,F,25
24515,71.05515,155.6773,F,19
24516,68.30287,150.9558,M,27
24517,72.44434,157.6872,F,19
24518,69.43833,137.4552,F,23
24519,68.33555,158.6623,F,20
24520,69.49096,154.2194,F,19
24521,67.70298,142.7083,F,20
24522,67.91088,145.1093,F,32
24523,68.16218,154.6108,M,25
24524,66.47161,150.0873,M,20
24525,70.02623,152.515,F,26
24526,68.31897,129.3984,F,21
24527,67.39338,144.7056,M,25
24528,68.02634,159.3055,M,27
24529,68.45934,163.1,F,22
24530,70.12583,144.9514,F,20
24531,71.04532,166.2289,M,19
24532,67.04484,137.4903,F,21
24533,66.93932,128.6822,F,29
24534,66.05857,146.3354,F,19
24535,66.39263,158.5748,F,18
24536,73.35404,179.4219,M,19
24537,64.94584,132.6812,M,19
24538,62.87696,123.5811,F,21
24539,68.06909,158.6151,M,25
24540,68.65529,159.7253,M,19
24541,67.7714,144.1445,F,20
24542,67.39155,159.9046,F,21
24543,67.1179,148.2554,M,20
24544,68.93324,135.828,F,17
24545,67.40368,130.3307,F,21
24546,66.31479,147.0345,M,20
24547,68.06631,140.4541,M,26
24548,67.58447,146.4442,F,27
24549,63.38805,134.9772,F,18
24550,69.76864,167.09,M,19
24551,67.84615,150.0437,M,31
24552,62.64242,121.1457,F,19
24553,68.5454,150.6958,M,25
24554,68.35671,157.714,F,19
24555,70.51145,163.6737,M,20
24556,67.19175,156.3748,F,19
24557,67.26315,128.2436,F,19
24558,72.00347,144.4089,M,18
24559,67.38822,168.9012,M,17
24560,69.49132,153.5503,M,23
24561,67.08846,148.4573,M,20
24562,70.0801,158.0295,F,23
24563,69.43474,164.1605,M,23
24564,71.67815,145.5395,F,20
24565,68.5542,158.3811,F,19
24566,67.50812,166.0089,F,21
24567,67.22096,135.7499,F,20
24568,67.32022,142.653,F,23
24569,68.61443,151.1166,F,21
24570,71.63304,166.8029,M,19
24571,71.02195,161.0775,F,19
24572,68.77062,166.1514,F,19
24573,68.31764,151.2059,F,31
24574,65.50774,129.5774,M,23
24575,67.34174,148.442,F,23
24576,71.21095,184.7452,M,20
24577,66.91337,151.6934,M,21
24578,66.77216,145.2318,F,20
24579,69.87747,161.8336,M,19
24580,66.70205,141.2494,F,19
24581,67.29007,137.5899,M,19
24582,65.96768,135.1705,F,20
24583,67.53327,141.0533,F,19
24584,65.96948,156.5417,M,18
24585,69.93312,167.8877,M,19
24586,70.90472,170.9685,F,18
24587,71.23226,158.8614,F,18
24588,64.69116,136.8714,F,26
24589,64.16839,146.6622,M,27
24590,70.06779,160.3603,F,25
24591,66.87942,146.853,M,21
24592,67.77463,142.4416,F,25
24593,66.13051,151.5959,F,25
24594,68.74988,157.8144,F,22
24595,67.86058,139.788,M,20
24596,69.85473,162.3466,F,19
24597,65.46606,135.3677,M,19
24598,67.59571,151.1056,F,19
24599,68.67138,142.953,M,21
24600,65.63714,164.5892,M,20
24601,66.58931,138.028,F,19
24602,66.91386,153.7818,M,21
24603,71.23578,142.6192,F,20
24604,67.18546,148.5595,M,20
24605,65.0195,143.0338,F,29
24606,67.56284,136.3639,M,27
24607,68.31792,165.8722,M,23
24608,69.18172,164.6485,M,19
24609,65.69442,143.5174,F,23
24610,68.37534,146.1687,M,19
24611,65.78331,133.94,F,21
24612,68.05748,147.1272,F,18
24613,65.86538,149.5082,F,21
24614,67.70003,157.0084,F,21
24615,67.86603,158.0001,F,18
24616,68.30887,140.1118,F,25
24617,64.41176,121.4956,F,18
24618,69.63584,154.0179,F,23
24619,67.09453,152.5881,F,26
24620,66.5578,137.2887,F,23
24621,66.82725,133.8805,M,19
24622,67.80392,143.3643,M,21
24623,68.54865,163.2214,M,21
24624,69.70788,163.7983,F,29
24625,69.6208,166.4015,M,19
24626,70.36453,149.2152,F,26
24627,67.76335,151.3141,F,20
24628,66.18245,147.1511,M,22
24629,65.74844,146.7912,M,19
24630,69.05442,152.9068,F,23
24631,67.29468,152.6342,M,19
24632,64.98948,136.7087,F,18
24633,65.23797,143.1315,M,22
24634,67.36789,136.9643,F,19
24635,64.75996,131.4909,F,20
24636,70.11223,170.902,M,26
24637,68.60548,154.1104,F,21
24638,67.91304,140.3664,M,18
24639,66.26194,139.7288,F,20
24640,68.57463,145.3073,F,32
24641,64.82933,116.65891,F,23
24642,65.3266,144.7377,F,29
24643,67.19734,138.6868,F,35
24644,66.08205,126.4484,F,21
24645,66.93124,140.2769,F,23
24646,66.69655,157.7723,M,19
24647,69.36125,154.1458,F,21
24648,66.83271,129.3041,F,19
24649,67.48274,166.3328,M,21
24650,69.07817,172.2704,M,25
24651,68.91221,159.9016,M,23
24652,65.37327,145.9526,M,21
24653,67.34517,124.3828,F,19
24654,70.96103,175.1069,M,19
24655,63.38973,157.6569,M,21
24656,71.65016,155.6283,F,19
24657,67.03635,152.9598,M,19
24658,66.8815,139.6688,F,20
24659,68.43556,142.949,F,21
24660,69.93158,157.7425,F,23
24661,68.01411,145.932,F,21
24662,66.17694,146.3493,F,25
24663,65.69337,161.7168,F,26
24664,66.82203,161.3668,F,17
24665,68.75899,133.2041,F,19
24666,66.98205,128.5665,F,27
24667,68.17705,147.0267,F,25
24668,68.50173,142.541,F,20
24669,68.4869,144.2915,F,23
24670,66.57638,158.2753,M,21
24671,68.58614,145.0808,F,18
24672,65.8334,140.1131,F,23
24673,67.50973,160.4335,M,27
24674,67.37485,155.727,F,20
24675,66.36395,147.6135,M,19
24676,68.32439,163.2028,M,27
24677,67.91698,157.5147,M,26
24678,69.26881,162.7096,F,26
24679,70.0918,160.4654,F,23
24680,68.08006,159.9105,M,18
24681,67.97544,153.6275,F,29
24682,67.75602,148.6818,F,26
24683,71.20862,163.1051,M,20
24684,65.9993,136.9247,F,18
24685,68.42341,138.4556,F,20
24686,70.22917,174.0052,M,23
24687,67.50063,173.0767,M,26
24688,67.13278,155.3017,M,25
24689,67.35236,154.576,M,26
24690,67.62334,131.6023,F,23
24691,65.08928,152.0304,F,19
24692,65.5087,148.6394,F,21
24693,68.69337,153.1619,F,20
24694,71.15678,174.5224,F,19
24695,67.99254,165.1131,F,23
24696,65.10771,143.0525,M,21
24697,67.30606,159.7024,M,18
24698,64.7488,157.2544,F,29
24699,67.19997,143.89,F,19
24700,70.25829,150.6137,F,18
24701,67.44349,150.7455,M,18
24702,67.09682,141.5406,F,19
24703,65.67569,144.1066,F,20
24704,68.31175,160.1415,F,21
24705,69.31063,142.9936,F,21
24706,68.11677,159.8708,M,26
24707,67.63565,161.0329,F,21
24708,68.81199,130.4209,F,26
24709,69.77547,159.3095,M,18
24710,68.53707,146.2337,F,19
24711,65.76724,121.1863,F,27
24712,67.69214,145.199,M,19
24713,65.18871,136.8475,F,21
24714,66.45155,144.0913,M,18
24715,69.47095,156.4022,M,23
24716,64.50036,155.4756,M,19
24717,65.8737,151.6814,F,26
24718,69.53697,165.8136,F,21
24719,69.2276,156.6592,F,19
24720,66.1317,128.0448,F,25
24721,67.85384,149.0321,F,29
24722,68.54207,158.6128,F,22
24723,68.59388,164.4835,M,21
24724,64.68783,150.1613,F,20
24725,69.09728,152.7507,F,23
24726,66.86873,164.4266,F,19
24727,68.3918,144.8647,F,21
24728,71.23033,158.85,F,33
24729,65.11686,137.9947,F,19
24730,70.19913,152.7525,M,18
24731,67.54296,155.4992,F,29
24732,70.32482,157.8844,F,27
24733,67.4519,130.2359,F,25
24734,70.61052,176.351,M,21
24735,69.04278,155.365,M,34
24736,73.08886,164.5445,F,19
24737,69.62664,148.2524,F,26
24738,69.86498,172.54,F,23
24739,68.34718,144.466,M,18
24740,69.53688,156.9115,F,18
24741,66.48308,150.5301,F,25
24742,68.05952,148.2508,M,18
24743,65.27546,156.0639,M,20
24744,64.09089,124.3605,F,27
24745,67.26831,152.2271,M,21
24746,67.12473,132.1341,F,19
24747,63.92008,142.1629,M,19
24748,67.9721,142.1075,M,19
24749,69.6444,153.5629,M,19
24750,70.76624,150.2076,F,23
24751,67.8289,176.897,M,27
24752,66.91635,141.0596,F,19
24753,65.62506,144.2414,F,26
24754,67.54828,152.4996,F,25
24755,68.47012,148.5412,F,21
24756,69.40935,148.5136,M,26
24757,67.98283,145.3018,F,20
24758,65.37482,116.75463,F,19
24759,70.14358,162.3525,M,21
24760,70.01967,155.79,F,20
24761,63.58121,144.6001,M,26
24762,68.1319,151.1743,F,23
24763,69.85696,159.0578,F,18
24764,70.79589,145.5348,F,19
24765,63.84585,163.8413,M,18
24766,68.33125,152.4417,F,34
24767,67.36541,132.4741,F,25
24768,70.32862,154.2362,F,27
24769,70.30374,153.9627,M,23
24770,68.87325,167.9416,F,18
24771,71.18038,157.9471,F,26
24772,69.58798,134.6125,F,18
24773,69.13492,158.8371,F,18
24774,68.20646,151.2528,F,35
24775,65.93427,145.884,F,19
24776,68.13521,158.7148,M,27
24777,67.61855,146.8311,F,19
24778,66.35708,141.2466,F,18
24779,65.28886,135.6734,F,19
24780,69.29626,127.2324,F,19
24781,70.94864,170.3364,M,19
24782,68.62073,166.1649,F,19
24783,66.8155,134.7872,F,18
24784,66.37854,151.5687,F,29
24785,68.05693,139.685,M,22
24786,67.13893,145.461,F,25
24787,66.43974,150.8957,F,18
24788,71.80443,170.9662,M,18
24789,69.76872,148.4705,F,21
24790,68.04101,139.2322,F,19
24791,69.54154,146.8001,F,19
24792,66.2066,141.979,M,19
24793,64.87538,137.1234,M,18
24794,66.19208,148.0666,F,20
24795,68.93312,164.0412,F,23
24796,68.99917,158.4367,M,19
24797,67.98827,145.6938,F,23
24798,68.7672,171.8966,M,21
24799,70.53643,156.3228,F,20
24800,66.31924,140.4025,M,25
24801,68.42439,142.9569,F,20
24802,65.23102,148.9242,F,18
24803,67.08696,142.3641,M,20
24804,67.66937,171.1144,M,19
24805,68.30452,142.9738,F,27
24806,70.4947,146.7473,F,23
24807,66.80122,145.9035,F,21
24808,65.73369,134.3182,F,19
24809,66.88065,152.8193,M,21
24810,65.61241,153.6916,M,20
24811,67.3438,162.1061,M,25
24812,66.67735,134.9183,F,21
24813,69.36832,152.5569,F,20
24814,68.00995,145.7747,F,21
24815,65.11549,127.2744,F,23
24816,67.90471,125.816,F,18
24817,70.18223,146.6758,M,20
24818,69.19728,167.4355,M,18
24819,68.5779,166.7879,M,19
24820,69.22848,142.1147,F,21
24821,69.24707,136.6554,F,19
24822,66.19053,137.417,M,25
24823,72.21224,173.1138,M,27
24824,66.36048,152.4127,F,21
24825,66.17018,136.5412,F,27
24826,68.86091,155.6461,M,21
24827,67.70132,158.1667,F,25
24828,73.25534,158.0513,M,19
24829,67.6326,144.6973,F,20
24830,69.08755,162.6193,M,21
24831,66.27875,140.4327,M,19
24832,69.2047,161.4997,F,19
24833,69.58679,146.1792,F,22
24834,62.99079,156.6995,M,19
24835,70.22874,153.9215,F,18
24836,68.73577,145.1712,F,19
24837,70.25943,163.2232,M,17
24838,65.91465,136.2347,M,21
24839,67.14808,155.52,F,18
24840,65.09077,132.3697,F,19
24841,62.67467,136.8846,M,25
24842,70.24424,153.6662,F,19
24843,67.11109,141.4596,F,20
24844,69.04627,163.409,M,20
24845,67.25607,145.2636,F,25
24846,64.23075,139.2843,M,18
24847,67.40279,162.2235,M,19
24848,65.58027,138.1765,M,22
